TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1546452717765	6.684532	0.582556	-0.606516	0.940776	0.031511	0.006181	0.337506	1.000000	-0.500000	1.000000	2	0	2869.015869	14.187911	img__0_1546452717762448600.png
1546452717883	7.371395	1.230901	-0.605745	0.951562	0.031871	0.006173	0.305738	1.000000	-0.500000	1.000000	2	0	2942.250244	13.792476	img__0_1546452717879835800.png
1546452717998	8.078335	1.810782	-0.603359	0.961006	0.031385	0.003955	0.274712	1.000000	-0.500000	1.000000	2	0	2998.021240	13.406921	img__0_1546452717994786600.png
1546452718104	8.803757	2.323453	-0.599478	0.968992	0.032896	0.002764	0.244875	1.000000	-0.500000	1.000000	2	0	3038.954834	13.035157	img__0_1546452718102594700.png
1546452718214	9.551806	2.793944	-0.621603	0.976326	0.019878	0.011809	0.215066	1.000000	-0.500000	1.000000	2	0	3071.840088	12.700985	img__0_1546452718211407600.png
1546452718329	10.298106	3.189259	-0.618669	0.981772	0.013449	0.011093	0.189259	1.000000	-0.500000	1.000000	2	0	3087.708496	12.291469	img__0_1546452718324322100.png
1546452718431	11.032788	3.521475	-0.645720	0.986863	-0.000153	-0.001829	0.161549	1.000000	-0.500000	1.000000	2	0	3087.885010	12.015492	img__0_1546452718428936400.png
1546452718544	11.782371	3.790027	-0.644958	0.990763	-0.007331	-0.004200	0.135343	1.000000	-0.500000	1.000000	2	0	3080.575928	11.697523	img__0_1546452718540443400.png
1546452718659	12.541552	3.987413	-0.667713	0.993922	-0.000182	0.004693	0.109989	1.000000	-0.500000	1.000000	2	0	3069.880615	11.373850	img__0_1546452718650771800.png
1546452718763	13.278651	4.149225	-0.668622	0.996263	0.001980	0.006694	0.086087	1.000000	-0.500000	1.000000	2	0	3052.016113	11.028959	img__0_1546452718759293400.png
1546452718869	13.999243	4.264296	-0.668144	0.998054	0.002559	0.007056	0.061897	1.000000	-0.500000	1.000000	2	0	3024.635498	10.618159	img__0_1546452718865785000.png
1546452718975	14.694739	4.313507	-0.693329	0.999105	0.018186	0.000191	0.038196	1.000000	-0.500000	0.000000	2	0	3023.092285	10.365149	img__0_1546452718972651600.png
1546452719081	15.377378	4.346654	-0.693266	0.999621	0.022580	-0.002153	0.015604	1.000000	-0.500000	0.000000	0	0	3201.652344	10.077364	img__0_1546452719077165300.png
1546452719172	16.039003	4.346178	-0.692319	0.999701	0.023222	-0.003604	-0.006806	1.000000	-0.500000	0.000000	0	0	3128.235352	9.976156	img__0_1546452719170902400.png
1546452719274	16.697283	4.307053	-0.691893	0.999292	0.022657	-0.003671	-0.029805	1.000000	-0.500000	0.000000	0	0	3056.501709	9.959415	img__0_1546452719272177600.png
1546452719374	17.349825	4.233254	-0.691540	0.998423	0.021416	-0.003840	-0.051753	1.000000	-0.500000	0.000000	1	0	3074.811768	9.790088	img__0_1546452719372071900.png
